question_id,db_id,method,tier,hardness,table_tp,table_fp,table_fn,table_precision,table_recall,table_f1,table_srr_hit,table_predicted_count,table_gold_count,table_hallucinated,column_tp,column_fp,column_fn,column_precision,column_recall,column_f1,column_srr_hit,column_predicted_count,column_gold_count,column_hallucinated,hallucination_rate,hallucinated_tables_list,hallucinated_columns_list
574,student_transcripts_tracking,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,1,1,0.5,0.5,0.5,False,2,2,0,0.0,,
575,student_transcripts_tracking,llm_forward,tier1,extra,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
576,student_transcripts_tracking,llm_forward,tier1,extra,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
577,student_transcripts_tracking,llm_forward,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
578,student_transcripts_tracking,llm_forward,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0,9,1,0.0,0.0,0.0,False,9,1,0,0.0,,
579,student_transcripts_tracking,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,11,0,0.0833333333333333,1.0,0.1538461538461538,True,12,1,0,0.0,,
580,student_transcripts_tracking,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
581,student_transcripts_tracking,llm_forward,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
582,student_transcripts_tracking,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
583,student_transcripts_tracking,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,1,0,0.8,1.0,0.888888888888889,True,5,4,0,0.0,,
584,student_transcripts_tracking,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
585,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
586,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
587,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
588,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
589,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
590,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
591,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
592,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
593,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
594,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
595,tvshow,llm_forward,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
596,tvshow,llm_forward,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
597,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
598,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
599,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
600,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
601,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
602,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
603,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
604,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
605,tvshow,llm_forward,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
606,tvshow,llm_forward,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
607,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
608,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
609,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
610,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
611,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
612,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
613,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
614,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
615,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
616,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
617,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
618,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
619,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
620,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
621,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
622,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
623,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
624,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
625,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
626,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
627,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
628,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
629,tvshow,llm_forward,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
630,tvshow,llm_forward,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
631,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
632,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
633,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
634,tvshow,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
635,tvshow,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,0.0,,
636,tvshow,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
637,tvshow,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
638,tvshow,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
639,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
640,tvshow,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
641,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
642,tvshow,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
643,tvshow,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
644,tvshow,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
645,tvshow,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,0.0,,
646,tvshow,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,0.0,,
647,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
648,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
649,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
650,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
651,poker_player,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
652,poker_player,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
653,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
654,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
655,poker_player,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
656,poker_player,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
657,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
658,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
659,poker_player,llm_forward,tier1,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
660,poker_player,llm_forward,tier1,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
661,poker_player,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
662,poker_player,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
663,poker_player,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
664,poker_player,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
665,poker_player,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
666,poker_player,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
667,poker_player,llm_forward,tier1,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
668,poker_player,llm_forward,tier1,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
669,poker_player,llm_forward,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
670,poker_player,llm_forward,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
671,poker_player,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
672,poker_player,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
673,poker_player,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
674,poker_player,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
675,poker_player,llm_forward,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
676,poker_player,llm_forward,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
677,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
678,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
679,poker_player,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
680,poker_player,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
681,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
682,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
683,poker_player,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
684,poker_player,llm_forward,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
685,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
686,poker_player,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
687,voter_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
688,voter_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
689,voter_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
690,voter_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
691,voter_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
692,voter_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
693,voter_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
694,voter_1,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
695,voter_1,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
696,voter_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
697,voter_1,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,0,2,0,0.0,1.0,0.0,True,2,0,0,0.0,,
698,voter_1,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,3,0,0.25,1.0,0.4,True,4,1,0,0.0,,
699,voter_1,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
700,voter_1,llm_forward,tier1,extra,3,0,0,1.0,1.0,1.0,True,3,3,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
701,voter_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
702,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
703,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
704,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
705,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
706,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
707,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
708,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
709,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
710,world_1,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,0.0,,
711,world_1,llm_forward,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,3,0,0.25,1.0,0.4,True,4,1,0,0.0,,
712,world_1,llm_forward,tier1,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,3,0,0.25,1.0,0.4,True,4,1,0,0.0,,
713,world_1,llm_forward,tier1,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
714,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
715,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
716,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
717,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
718,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
719,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
720,world_1,llm_forward,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
721,world_1,llm_forward,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
722,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
723,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
724,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
725,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
726,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
727,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
728,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
729,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
730,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
731,world_1,llm_forward,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
732,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
733,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
734,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
735,world_1,llm_forward,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
736,world_1,llm_forward,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
737,world_1,llm_forward,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0,2,1,0.0,0.0,0.0,False,2,1,0,0.0,,
738,world_1,llm_forward,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
739,world_1,llm_forward,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
740,world_1,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
741,world_1,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
742,world_1,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
743,world_1,llm_forward,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
744,world_1,llm_forward,tier1,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,1,1,1,0.5,0.5,0.5,False,2,2,0,0.0,,
745,world_1,llm_forward,tier1,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
